name,likes,downloads,last_updated,decision_score
huggingtweets/brad_buchsbaum,0,20,2021-09-08 19:43:10+00:00,-0.00016524661342509628
darthboii/DialoGPT-small-Rick,0,19,2021-09-15 11:11:16+00:00,-0.012383200430018504
Oji/DialoGPT-small-Rick,0,23,2022-02-04 11:41:53+00:00,-0.015336482966568643
huggingtweets/antyzer_,0,21,2021-05-21 19:18:48+00:00,-0.009138171507159232
huggingartists/epic-rap-battles-of-history,0,23,2021-08-31 07:38:06+00:00,-0.009299232469230923
hervetusse/DialogGPT-small-harrypotter,0,20,2022-01-27 16:02:44+00:00,-0.03983469459333522
adresgezgini/Turkish-GPT-2-Finetuned_digital_ads,0,19,2021-05-21 11:52:06+00:00,-0.06366474864225302
abhinema/gpt,0,25,2022-02-27 04:26:44+00:00,-0.011185708991293342
calebcsjm/distilgpt2-finetuned-wikitexts,0,20,2022-02-18 16:01:53+00:00,-0.005423993953794781
SJSui/AstroBot,0,23,2021-11-17 00:39:09+00:00,-0.014107022089196453
henryoce/DialoGPT-small-rick-and-morty,0,20,2021-08-25 04:37:09+00:00,-0.09993905615789811
danny911kr/calm-mix-large,0,13,2021-09-16 07:23:19+00:00,-0.05698942417812092
benmrtnz27/DialoGPT-small-misato,0,21,2021-11-28 07:45:51+00:00,-0.019234102293806843
huggingtweets/alisonaharris,0,21,2021-05-21 18:20:29+00:00,-0.01665074041427128
pyordii/distilgpt2-finetuned-AT,0,24,2023-08-01 07:42:36+00:00,-0.026798987550959552
huggingtweets/_nisagiss-dril-prezoh,0,22,2021-08-25 22:47:09+00:00,-0.00816344269417646
SEBIS/legal_t5_small_summ_cs,0,14,2021-06-23 11:20:42+00:00,-0.06448566889848473
huggingartists/mikhail-gorshenev,0,23,2021-09-15 12:07:32+00:00,-0.01595402651358968
benajtil/DialoGPT-small-RickAndMortyScripts,0,20,2022-01-28 12:46:48+00:00,-0.07317086000850703
huggingtweets/bestmusiclyric-marknorm,0,20,2021-05-21 20:30:59+00:00,-0.021589208292513873
ceostroff/harry-potter-gpt2-fanfiction,0,24,2021-05-21 14:51:47+00:00,-0.08838703918308355
huggingtweets/_djpn,0,20,2021-05-21 16:59:38+00:00,-0.010917323985651706
balawmt/LanguageModel_Trial_1,0,21,2021-05-21 14:03:49+00:00,-0.02380180422238032
huggingartists/lil-uzi-vert,0,21,2022-04-17 18:50:56+00:00,-0.013102376265858307
huggingtweets/anshulkundaje,0,20,2021-05-25 20:56:35+00:00,-0.010737853416381005
huggingtweets/bcdreyer,0,20,2021-05-21 20:13:06+00:00,-0.02744620724337321
